4
25
16276
[[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],
[1,1.05276,1.00032,0.971169,0.986325,0.952968,0.931043,0.919703,1.01428,0.961287,1.09084,0.902075,1.03382,0.946809,0.969399,1.05829,1.0977],
[1,1.05095,1.07132,1.05005,0.908338,0.908118,1.01047,1.02131,1.06626,0.905579,0.945503,1.01092,0.982412,1.0947,0.987649,0.989212,0.933827],
[1,0.913837,1.04965,1.06711,0.941896,1.03044,1.0428,1.02172,0.987295,1.03263,1.02306,0.914551,1.0254,0.915729,0.939698,0.992154,0.9339],
[1,0.903076,0.956673,1.00644,0.988693,1.05771,1.07197,1.05937,1.02458,0.993075,1.05599,0.979501,0.919807,0.923658,1.06581,0.994205,0.996713],
[1,0.981381,1.04493,0.986905,0.967318,1.09449,0.94554,1.08132,0.947316,1.00891,0.906641,1.0822,0.900336,1.05825,0.907208,1.01325,0.973318],
[1,1.09472,1.04432,0.92013,1.025,1.09498,1.08666,0.940638,1.08998,1.01311,0.915314,0.938771,0.94366,1.00664,0.974532,0.931098,0.988418],
[1,0.922742,1.03694,1.0824,0.907221,1.07322,0.981429,0.955312,1.08682,0.986642,0.94275,0.991922,0.939106,0.971957,1.07467,0.989212,0.998196],
[1,0.935768,0.993777,1.05721,1.04744,0.956581,1.02547,1.02233,0.943745,0.97582,0.993612,0.989108,0.983279,0.977053,1.01209,0.92226,1.05285],
[1,1.01946,1.02025,1.0146,0.956508,0.910456,0.945845,0.939265,0.986312,1.08502,1.00404,1.09756,1.07731,1.02117,1.04837,0.966054,0.98807],
[1,0.997067,1.00382,1.00014,1.03476,0.940217,1.05594,0.932313,0.973135,0.91919,0.940187,1.00547,1.00752,0.959548,1.07336,0.988961,1.07097],
[1,1.09304,0.959908,1.06229,0.969924,0.931532,0.906665,0.960646,1.08273,1.09791,0.90763,1.01417,1.08298,1.02446,0.91673,0.908429,0.971834],
[1,1.08679,0.921412,1.00609,0.98395,1.062,0.970949,0.980728,0.943751,0.970882,0.961092,1.01499,0.961666,0.950764,0.93346,0.923164,1.07731],
[1,1.02997,0.951473,1.03614,0.935694,0.973147,0.962136,1.06211,0.948329,1.07023,1.04603,0.944832,0.917701,1.04738,1.04504,0.997391,1.08826],
[1,0.965487,0.941133,0.974899,1.00703,0.963808,1.07371,1.08409,1.09044,1.08571,0.976418,1.01645,1.03471,1.04012,0.917475,1.08234,1.06397],
[1,1.00705,1.06153,1.00811,1.03548,1.06055,1.03831,0.922571,0.987753,1.02644,0.943184,0.988198,1.08646,0.934657,0.932514,1.09733,1.07023],
[1,1.03727,1.03259,1.06477,0.991025,1.01213,1.04443,1.07507,1.05751,1.01634,0.93376,0.962502,0.944838,1.05732,1.04597,1.08798,1.07946],
[1,1.08238,0.902203,0.944819,1.07273,0.935731,1.06465,1.0498,0.901611,1.05555,0.972103,1.06774,1.00381,0.949971,1.07837,1.00257,0.971615],
[1,1.0862,0.937959,1.07829,0.903186,0.992679,1.02607,0.936988,0.920887,1.06948,1.07194,0.972542,1.0889,0.959035,0.969826,0.93741,0.944063],
[1,0.947786,1.00301,0.905438,0.93946,1.07667,1.0577,0.905335,0.984262,0.999808,0.942604,1.00674,1.05422,0.939729,1.0567,0.913288,1.03694],
[1,1.06211,0.978097,0.954433,0.9845,0.921235,1.01763,0.946449,0.992569,0.996603,0.936952,1.0198,1.07586,1.04498,1.0725,1.04495,1.08357],
[1,1.05871,0.981185,1.05007,1.03238,0.92472,1.01146,0.915271,1.04564,1.02745,0.968319,0.971871,0.927528,0.927119,0.932063,0.995853,0.999393],
[1,0.982437,0.916449,1.06815,0.976766,0.985067,0.981796,0.954347,0.965578,0.993942,1.07651,0.964394,1.07828,0.951137,0.947511,1.03808,1.05378],
[1,0.994284,1.00285,1.03211,0.948463,0.979824,1.06589,1.00316,1.09749,0.91858,0.975375,1.04782,0.992929,1.09753,0.982168,0.978115,1.00506],
[1,1.03305,1.08233,0.98323,1.0959,0.926893,0.981454,0.911402,0.931977,1.06504,0.903259,0.911072,0.916236,0.926948,0.98016,0.972585,1.01481],
[0.9,1.07717,1.09632,0.940382,1.01256,0.956185,1.02478,1.08069,0.947731,1.08285,1.04711,1.01027,0.95873,1.08223,1.05693,1.0417,1.02751],
[1,0.945076,0.972445,1.05159,1.02253,0.908356,1.08373,1.07256,1.02053,0.955464,0.947603,1.07985,0.958602,0.991507,1.09843,1.02122,1.0408],
[1,0.925111,0.951167,0.940095,1.03951,1.04026,0.948372,0.970937,0.928449,1.08255,0.933619,0.960506,1.0789,1.00854,1.01935,0.925117,1.08103],
[0.9,0.922034,0.957979,1.02724,1.05447,1.06882,1.03443,0.921271,0.980728,0.929426,0.941108,0.915809,0.913153,1.00476,1.03515,1.05987,1.04345],
[1,1.03971,0.937214,1.06064,1.0373,0.982052,1.07704,1.04411,0.967629,1.08057,0.918091,1.09597,0.932636,1.08667,1.00772,1.06929,0.988089],
[1,1.01673,1.04815,1.09198,1.08057,1.05172,0.935963,0.96462,0.910932,1.04574,1.00825,1.05539,0.903644,0.908875,0.986056,0.947298,0.971078],
[0.9,1.08641,1.03078,0.91742,0.939204,1.00592,0.977804,0.941273,0.927888,1.09387,1.04771,1.04328,0.948048,1.07093,0.955849,0.945045,0.931764],
[1,0.936396,1.02578,0.996261,0.914924,0.930586,1.08258,0.987808,1.01424,0.93155,1.02094,1.03533,1.02487,1.01703,1.08152,1.09508,0.943397],
[1,0.909503,0.967544,1.06025,0.937422,1.07278,0.967904,1.07338,1.00113,0.935224,0.931178,0.997696,0.987674,1.0913,0.933515,0.92638,0.952724],
[1,1.01061,1.00048,1.02875,0.901788,1.05473,1.04288,0.947938,1.09294,0.971487,1.01305,0.903095,0.949605,1.07759,0.938673,0.977651,1.02203],
[1,1.08056,1.07604,1.03645,1.004,0.986911,0.98572,1.03406,0.992508,0.993393,0.902161,0.921174,1.08943,1.02511,1.04785,0.937068,0.956734],
[1,0.916761,1.04557,1.06553,1.08721,0.975497,0.956795,1.05589,0.985031,0.952223,0.985147,0.987814,1.06058,0.944826,1.04996,0.964345,0.921589],
[1,1.02491,0.908295,1.06809,0.950557,0.942549,0.973678,0.983071,0.974172,1.06014,0.973171,0.975088,1.08489,1.09309,0.902838,0.929041,0.908551],
[1,0.94543,1.02147,1.04143,0.980923,1.03331,0.956478,0.967391,1.02921,0.952559,0.978689,1.04409,0.919526,1.06923,1.01933,1.08965,1.06204],
[1,1.03182,1.00096,0.994736,0.922596,1.07303,0.934803,0.964876,1.06468,0.986532,1.08325,0.928065,0.923395,1.04402,0.974276,0.971108,0.925929],
[0.9,0.929194,1.06499,1.05477,0.924323,1.00783,0.954103,1.00488,1.04384,1.07295,1.0882,1.01314,0.991018,0.904987,1.00296,0.941237,1.07424],
[1,1.05589,1.09342,0.950807,0.971413,0.923316,0.950136,0.950899,1.01855,0.965096,1.09912,1.00954,0.940358,1.06312,0.944777,1.06315,0.978469],
[1,1.07754,1.06674,0.989016,1.0634,1.08409,1.0881,0.985159,0.944679,1.07991,1.03514,0.979977,0.934059,0.945363,1.07273,0.960988,0.922565],
[1,1.08521,0.927607,1.05467,0.921979,1.04089,1.02268,1.05854,0.916956,1.0147,1.08946,0.900208,1.04597,0.925343,1.08521,1.06778,1.06515],
[0.9,1.08268,1.09191,1.03573,1.0248,1.09075,1.00896,0.959621,0.931422,1.02542,0.972951,0.968673,0.985946,1.06252,0.922529,0.948585,0.926283],
[1,0.909345,0.978878,0.910456,0.983773,0.993966,1.07014,1.02986,0.960494,0.915625,0.979739,0.987057,0.901605,1.04207,0.987387,1.09422,0.916791],
[1,1.01162,1.04854,1.05595,0.932258,0.948622,1.04087,1.00835,1.06853,1.01454,1.05378,1.03341,0.91482,0.972494,0.905335,1.0544,1.06906],
[0.9,1.09481,0.946217,1.08824,1.05812,1.00664,0.948634,0.973879,1.00258,0.928803,1.03612,0.987429,1.02026,1.04188,0.975588,1.00206,1.06982],
